,Total.Profit,Order.Lag,OrderDaysSince2000,Units.Sold,Region_Asia,Region_Australia.and.Oceania,Region_Europe,Region_Middle.East.and.North.Africa,Region_North.America,Region_Sub.Saharan.Africa,Sales.Channel_Offline,Order.Priority_C,Order.Priority_H,Order.Priority_L,Item.Type
1881,0.073927803,-1.373883681,0.227071278,-0.854583982,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
1882,0.184979609,-1.236809213,0.690864773,0.439284619,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Clothes
1883,-0.623979195,-0.208750707,1.118109324,-1.42277449,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cosmetics
1884,-0.213378652,1.299068436,-0.491304515,0.208714558,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Snacks
1885,-1.012856583,0.202472696,1.273127258,-1.044667039,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
1886,-0.972691505,-0.482899642,0.228331587,1.145062321,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
1887,-0.992264271,-0.208750707,1.087861922,0.077989568,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
1888,-0.955243694,0.750770566,0.32915626,-1.670500062,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Household
1889,-0.918375049,-0.414362408,-1.640705784,-0.828507606,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Beverages
1890,-0.967543427,-0.482899642,1.413021492,1.425726473,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Fruits
1891,-0.678895962,1.299068436,-1.256311719,1.180745783,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Beverages
1892,0.386772316,1.504680138,-0.813943468,0.368260806,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cereal
1893,3.190871925,0.8193078,1.689029033,1.61649575,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
1894,-0.858505277,-0.688511343,0.443844325,-0.326194259,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
1895,0.89970614,1.504680138,0.679521997,0.2773366,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Office Supplies
1896,-0.970117466,0.545158865,-0.815203776,1.285394397,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Fruits
1897,1.14700475,0.956382268,0.42367939,1.251426486,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Baby Food
1898,1.73085536,-0.482899642,0.491736044,1.14231744,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Office Supplies
1899,-0.356474788,0.887845034,-0.395521076,-0.809293435,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Baby Food
1900,0.12625272,-1.510958148,0.007777615,-0.527599952,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Office Supplies
1901,-0.83171928,0.545158865,1.218933997,-0.101457071,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Beverages
1902,0.812063754,0.613696099,1.236578314,0.792345025,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Baby Food
1903,-0.408777221,-0.003139005,-1.310504981,-0.256885997,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Snacks
1904,0.042102153,-0.619974109,1.402939024,0.183667513,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Clothes
1905,0.371253631,0.202472696,0.27370269,-0.618867268,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Household
1906,-0.766369624,-0.345825174,-1.186994757,0.446833044,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Beverages
1907,1.691199063,-0.619974109,1.102985623,0.326744471,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cosmetics
1908,-0.979647461,0.202472696,-0.497606057,-1.621092191,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Meat
1909,-0.405947969,0.339547164,0.753880194,1.521454222,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Personal Care
1910,-0.91819763,0.750770566,-0.05901873,-1.503062279,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Vegetables
1911,0.375829105,-0.345825174,-0.442152487,-0.667245808,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cosmetics
1912,-0.901526452,1.641754605,0.964351698,-0.6871462,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
1913,0.236311643,1.641754605,-1.139103037,1.280247744,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Snacks
1914,-0.188271685,0.8193078,0.751359577,0.196705701,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Meat
1915,-0.614444239,1.230531203,0.705988474,-1.415569176,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cosmetics
1916,3.080578445,0.613696099,-1.567607896,1.376661713,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cosmetics
1917,-0.604564106,1.093456735,1.182385053,0.480114734,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Personal Care
1918,-0.599394197,0.545158865,0.930323371,0.507220441,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,1.805073958,-0.58591391,-0.570210808,Personal Care
1919,-0.995448779,1.230531203,0.682042614,-0.095624198,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Fruits
1920,-0.478054434,1.161993969,-1.373520401,-0.468928106,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Meat
1921,0.775199992,-0.825585811,0.428720624,0.944342848,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cereal
1922,-0.670594347,0.408084397,0.159014624,1.250397156,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Beverages
1923,3.276131296,0.202472696,-0.830327477,1.684088461,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Household
1924,-0.515471841,0.408084397,1.167261352,-0.969869013,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Cereal
1925,-0.493182009,0.065398228,-0.16236402,1.064088312,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Personal Care
1926,2.18420544,0.887845034,1.605848678,0.818421401,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Household
1927,-0.684367384,-1.236809213,-0.660185842,-1.116033962,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Clothes
1928,-0.96257786,-1.099734746,-1.234886476,1.696440429,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
1929,-1.00779032,0.682233332,-0.976523252,-0.76846332,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Fruits
1930,0.988295788,-0.825585811,1.40671995,1.033894613,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Baby Food
1931,-0.659993388,0.8193078,0.935364604,0.189500387,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Personal Care
1932,-0.495807545,0.613696099,1.626013613,-0.940704645,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cereal
1933,0.140356884,1.710291839,1.159699501,0.700048379,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Vegetables
1934,-0.988400066,-0.757048577,-0.691693552,0.288659237,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
1935,-0.029638036,-0.003139005,0.029202858,0.561088744,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Meat
1936,-0.843006204,-0.825585811,-1.154226738,-0.196155489,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Beverages
1937,0.547966033,0.065398228,-1.110115944,0.430363754,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Baby Food
1938,-0.097453174,1.641754605,-1.522236794,0.405316709,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Meat
1939,-1.003105219,0.27100993,-0.148500627,-1.609426444,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
1940,-0.95186777,-1.442420915,0.629109661,-1.109514868,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Beverages
1941,-0.649391801,-0.140213473,-1.064744841,0.245084241,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Personal Care
1942,0.070337169,-0.071676239,-1.528538336,-0.224290527,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Baby Food
1943,-0.155404188,-1.168271979,0.024161625,-1.068684753,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cosmetics
1944,-0.964837225,-0.688511343,-0.311080412,1.573263863,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
1945,-1.020540939,1.641754605,0.979475399,-1.463604605,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Fruits
1946,0.396266299,1.641754605,-0.898384131,0.222438967,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Baby Food
1947,1.185877311,-0.345825174,0.293867624,0.575156263,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Office Supplies
1948,-1.00503377,-1.442420915,-0.870657346,-0.618181048,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Fruits
1949,1.996771718,-1.031197512,1.08912223,0.557657642,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cosmetics
1950,0.016211607,0.339547164,-0.077923357,0.137347635,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Clothes
1951,-1.023653972,-0.27728794,0.278743923,-1.71716305,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Personal Care
1952,0.813371861,0.339547164,-1.300422514,1.000956033,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cereal
1953,-0.453916875,-0.688511343,-0.922329991,1.269954438,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Personal Care
1954,1.923724179,-0.003139005,0.678261689,1.343036912,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Office Supplies
1955,0.009378596,-0.345825174,-0.338807197,0.739506053,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
1956,-0.653827539,1.573217371,1.50124308,1.391072342,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Beverages
1957,-0.028210327,-0.208750707,1.535271407,-0.935557992,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Household
1958,-1.015707535,1.230531203,1.05761452,-1.200095964,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Fruits
1959,0.127901172,-0.071676239,1.61215022,-0.525884401,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,1.805073958,-0.58591391,-0.570210808,Office Supplies
1960,-0.536461766,-0.551436875,0.184220793,-1.055989676,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Baby Food
1961,-0.510421273,0.956382268,1.174823202,-0.804833002,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Clothes
1962,0.245655575,1.161993969,0.677001381,1.193440861,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Meat
1963,-0.386638433,1.161993969,-1.156747355,-0.258944658,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Meat
1964,-0.903306336,1.504680138,1.53275079,-1.086183374,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
1965,0.273104139,-0.208750707,1.097944389,0.053628743,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Baby Food
1966,-0.992723696,0.133935462,-0.782435757,0.052942523,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Fruits
1967,0.567708018,0.408084397,1.429405501,-0.068175381,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Office Supplies
1968,-0.856337861,1.161993969,1.61215022,-0.308009418,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Beverages
1969,1.192253769,0.408084397,1.056354212,0.0320128,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Household
1970,-0.035691228,-1.099734746,-0.147240319,0.632112557,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Snacks
1971,-0.946553241,1.710291839,-1.336971457,-1.562077235,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Vegetables
1972,-0.084014058,-0.894123044,0.10734198,-0.329968471,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Cereal
1973,-0.706090906,-0.140213473,0.665658605,0.952577494,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
1974,0.301819654,1.36760567,-1.158007663,1.3224503,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Meat
1975,1.126203369,-1.442420915,0.554751465,0.513053315,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Office Supplies
1976,0.01816118,-0.688511343,0.253537755,0.670884011,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Meat
1977,-0.675706179,-1.373883681,-0.389219534,1.20750838,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Beverages
1978,0.051992888,1.161993969,-0.774873907,0.516141306,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Vegetables
1979,1.050127197,-1.510958148,-0.056498114,1.118642835,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Baby Food
1980,2.696001865,-1.168271979,1.666343482,1.086047365,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cosmetics
1981,-0.358477425,0.8193078,1.124410866,-0.812038316,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Baby Food
1982,1.196581656,-1.168271979,0.687083848,0.035443902,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Household
1983,-0.534078177,-1.373883681,-0.064059964,-1.354838668,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
1984,-0.575295965,1.710291839,0.610205035,-0.692292853,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Meat
1985,-0.124899963,-0.071676239,1.275647875,0.147984051,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Vegetables
1986,0.891695619,-1.648032616,-0.512729758,1.703645743,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Clothes
1987,-0.927735668,-0.482899642,0.215728503,-1.652315221,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cosmetics
1988,-0.017389487,1.504680138,0.124986297,0.589223781,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Meat
1989,-0.001028701,0.065398228,-0.187570188,-0.952027282,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
1990,1.758341372,0.339547164,-1.203378766,0.480800955,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Household
1991,-0.86049726,1.641754605,0.464009259,-1.382973706,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Vegetables
1992,-0.71686239,-1.168271979,-0.10691045,-0.108662386,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Personal Care
1993,2.59275796,1.710291839,-0.096827983,1.14231744,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Household
1994,3.196930966,-1.71656985,1.655000706,1.621299293,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Household
1995,0.65273547,-1.442420915,0.235893437,1.276130421,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Clothes
1996,-0.934446648,1.093456735,-0.27327116,-0.963349919,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Beverages
1997,1.076410734,-1.579495382,1.101725314,1.391072342,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cereal
1998,0.195912975,-0.208750707,0.902596586,0.085194883,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cereal
1999,2.773663631,1.36760567,-0.590868879,1.285737507,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Household
2000,0.960279033,-1.579495382,-0.88326043,-0.151894272,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
2001,-0.387689682,1.299068436,-0.200173272,1.61718197,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
2002,0.898275349,-1.579495382,-0.418206627,1.12687748,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cereal
2003,1.083673321,0.065398228,0.959310464,0.468792097,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Office Supplies
2004,2.208356944,-1.579495382,1.361348847,0.717547,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
2005,-0.181400548,0.339547164,-1.02567528,0.212488771,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,1.805073958,-0.58591391,-0.570210808,Meat
2006,-0.22466636,1.573217371,0.985776941,-0.293598789,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Clothes
2007,0.706424666,-1.305346447,1.147096417,0.647552517,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Baby Food
2008,-0.258028667,1.504680138,-0.830327477,0.036473233,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Meat
2009,-0.93886327,-0.345825174,-1.629363008,-1.000405822,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Beverages
2010,0.195317026,-0.482899642,1.124410866,1.07781272,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Meat
2011,-0.211074763,1.36760567,-0.278312394,0.214204322,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Snacks
2012,-0.864026056,1.299068436,-0.929891841,-0.372514137,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Beverages
2013,0.996055326,-0.345825174,1.158439193,-0.198557261,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Cosmetics
2014,0.827174276,-0.414362408,-0.195132039,0.201852354,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Office Supplies
2015,0.80689421,1.573217371,-0.278312394,0.991348947,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cereal
